100
1532; 3095; 1623; 4899; 2731; 5827; 3104; 5341; 9831; 2473; 2013; 3323; 5766; 2431; 3551; 9498; 9992; 1531; 4905; 7448; 3958; 9539; 951; 204; 615; 7302; 4647; 7179; 4587; 1645; 2641; 6681; 4545; 6716; 2311; 1904; 7937; 6773; 6835; 9698; 2279; 1859; 803; 707; 4095; 8648; 5812; 8879; 2326; 536; 8785; 6525; 7067; 5067; 7279; 2774; 4134; 6116; 308; 9284; 1881; 7005; 4224; 9423; 5713; 6733; 9701; 4021; 4301; 4760; 2549; 2539; 3368; 4507; 1813; 185; 3946; 3193; 4701; 1197; 3850; 9014; 5156; 123; 9046; 5621; 8588; 3086; 5464; 146; 4635; 3786; 991; 6778; 3216; 4401; 3355; 8201; 5655; 8829; 
8803; 5965; 1515; 6844; 554; 8420; 9771; 5162; 303; 4063; 2312; 3979; 2367; 340; 1462; 8484; 8393; 2959; 9737; 3013; 1558; 2320; 5754; 1696; 6976; 5010; 153; 4719; 2527; 9318; 9685; 6119; 9872; 4548; 1421; 4616; 2956; 2603; 2612; 3558; 7641; 139; 3692; 3100; 7695; 8881; 7252; 7685; 7637; 2881; 1564; 5001; 810; 6015; 7403; 2178; 8911; 6290; 947; 339; 4229; 2880; 361; 3444; 3778; 591; 3656; 8751; 8395; 5852; 9906; 861; 3736; 799; 2634; 9896; 5799; 9174; 8255; 8454; 6442; 9934; 4836; 6731; 2400; 9566; 5917; 410; 4156; 1385; 325; 3224; 6714; 7826; 6276; 1686; 4124; 6957; 3182; 398; 
8138; 8975; 2555; 2043; 3135; 6275; 6293; 9330; 1013; 2783; 6449; 8472; 4424; 8345; 6361; 4049; 2653; 2340; 2515; 925; 5838; 4892; 7991; 9139; 9177; 337; 9534; 9104; 5991; 5686; 2743; 585; 5737; 3803; 3649; 9541; 1938; 7004; 3075; 8163; 9881; 165; 4095; 5090; 5894; 4925; 3594; 3538; 8949; 2665; 1753; 481; 1686; 773; 7919; 4694; 9322; 3146; 1597; 7857; 1850; 2804; 3214; 7768; 5414; 5360; 1655; 3401; 9988; 9432; 6101; 6710; 6221; 9954; 9745; 7235; 1127; 9053; 2975; 3605; 3373; 6974; 3426; 4864; 7385; 6129; 996; 5716; 5996; 7042; 8391; 4258; 1658; 9127; 2463; 860; 5628; 2692; 2326; 7151; 
7768; 2583; 7220; 4783; 6346; 3160; 4009; 3815; 8627; 4094; 6543; 2013; 7393; 1701; 557; 5332; 6708; 7172; 3591; 2182; 410; 6468; 2823; 2965; 4358; 9313; 2573; 4038; 7876; 923; 1932; 5205; 9847; 2400; 77; 8752; 5074; 8826; 1474; 4284; 9280; 4151; 8021; 1892; 9542; 2547; 1897; 1894; 6843; 6446; 6508; 6523; 5554; 8465; 1813; 9079; 6850; 8070; 8796; 1246; 8986; 3566; 2997; 1971; 5023; 4438; 404; 1726; 479; 9640; 7107; 2085; 8873; 794; 8753; 771; 6072; 6383; 4513; 9266; 405; 1210; 7006; 9340; 4021; 6851; 3353; 4331; 9726; 4469; 3202; 4667; 8580; 6246; 6397; 679; 6569; 9946; 1517; 1464; 
1072; 3502; 8132; 9080; 6084; 5190; 5764; 8348; 1677; 1851; 99; 7261; 5152; 9234; 2548; 5781; 5337; 1173; 966; 5690; 4993; 7437; 1122; 3838; 2678; 1305; 3188; 5275; 1920; 287; 3363; 2659; 9867; 9286; 7931; 3825; 7909; 3001; 2577; 9225; 8109; 5617; 7482; 1043; 3832; 2432; 1404; 4180; 8201; 7067; 862; 5808; 8056; 9966; 9287; 1377; 9664; 2494; 6700; 8454; 4975; 9695; 1373; 6896; 6992; 6847; 6513; 86; 8837; 2611; 6180; 6086; 5490; 2169; 619; 6944; 1685; 5574; 5793; 8325; 8027; 5990; 1605; 5578; 4681; 8883; 8716; 24; 3364; 4415; 248; 2104; 9775; 2441; 9411; 8745; 3392; 9747; 5022; 6576; 
9811; 3821; 5471; 4552; 9926; 8718; 2311; 3500; 4023; 5177; 9020; 9452; 5702; 239; 6480; 901; 9842; 5552; 4974; 8275; 2879; 237; 6504; 5893; 7832; 19; 9277; 4559; 4249; 9433; 3914; 4520; 3783; 5824; 6578; 7178; 6485; 6045; 9907; 8333; 4926; 1853; 4556; 9004; 987; 5753; 5905; 9329; 1658; 9359; 7261; 5011; 3192; 110; 69; 4708; 2584; 1784; 2528; 5750; 8517; 4282; 3440; 1860; 8216; 9815; 5502; 7450; 4779; 3888; 5647; 4951; 9118; 8877; 9939; 7938; 3390; 5895; 9422; 7541; 808; 7046; 3447; 8230; 1724; 6056; 2561; 9163; 9024; 7960; 7228; 8049; 2519; 932; 4660; 5592; 2513; 8639; 138; 2010; 
2518; 9890; 5914; 1847; 8935; 888; 4428; 6869; 9625; 2893; 4520; 9942; 4811; 3748; 8553; 661; 5330; 3780; 6114; 1973; 2263; 7531; 7579; 3530; 6287; 9524; 9816; 8595; 5819; 8839; 9030; 3765; 6910; 2985; 5929; 3516; 1696; 6368; 5029; 3887; 1380; 5314; 867; 4434; 8754; 7125; 5167; 3194; 6587; 1073; 4246; 6320; 2958; 8183; 2457; 602; 7866; 5629; 6608; 7046; 713; 7399; 1360; 2018; 5342; 2786; 1485; 4207; 4759; 2930; 4869; 1264; 683; 315; 7173; 8455; 7764; 832; 8962; 6890; 6602; 4050; 6813; 7116; 4163; 9429; 603; 6838; 4681; 1110; 8833; 3678; 8459; 4378; 6416; 2314; 889; 1527; 5038; 630; 
3897; 1763; 5406; 8274; 6792; 4306; 8005; 2795; 9264; 5015; 8017; 9760; 4312; 7465; 4117; 3476; 2308; 2059; 3651; 6487; 5760; 168; 81; 7875; 6349; 5427; 5224; 3273; 7016; 7129; 2742; 3917; 7659; 8245; 2903; 7273; 8538; 852; 6400; 9238; 5315; 2986; 8223; 3161; 9031; 1918; 769; 5762; 8056; 3495; 7684; 2388; 7677; 5353; 7166; 3170; 6826; 6721; 6601; 3183; 7471; 1757; 4323; 3677; 3727; 9522; 7933; 5108; 9882; 3289; 5313; 4947; 9547; 7551; 96; 3472; 6754; 2531; 4025; 3709; 7387; 5254; 3558; 1299; 9071; 4297; 3465; 3502; 4954; 5094; 4347; 5831; 1965; 5626; 6808; 4365; 4495; 632; 6831; 2429; 
8661; 6497; 1280; 8483; 135; 833; 7108; 8929; 834; 505; 7803; 2978; 4679; 4621; 5695; 6798; 4560; 6634; 1954; 8292; 1913; 8406; 5245; 8409; 7212; 9321; 8499; 6081; 4137; 6121; 8268; 3541; 4155; 8753; 4650; 6658; 5371; 1776; 9822; 6615; 3837; 4260; 1189; 4928; 6921; 9491; 5710; 9930; 8558; 1660; 144; 3116; 3231; 2809; 8948; 6913; 1199; 2536; 9275; 7893; 4810; 7534; 6936; 9662; 8112; 6561; 2369; 9537; 5005; 3877; 2453; 7069; 6814; 9348; 605; 5630; 1540; 9292; 5268; 6757; 9163; 4021; 3739; 8450; 9121; 4569; 5036; 9433; 4698; 5687; 8331; 5864; 4887; 5736; 6946; 995; 7458; 2612; 3077; 3944; 
2305; 6822; 8387; 9770; 1589; 916; 5636; 7830; 6220; 7003; 7552; 9848; 7100; 254; 1256; 2283; 5990; 6694; 8019; 929; 9234; 3823; 8761; 6475; 1533; 8522; 3721; 4116; 3826; 988; 9771; 894; 786; 1569; 9966; 8239; 6480; 73; 2845; 6642; 8993; 5052; 1682; 1102; 7373; 6595; 5384; 5208; 5293; 6809; 6730; 6363; 8557; 9080; 6347; 184; 5437; 1909; 804; 9023; 1726; 4732; 6360; 4691; 7464; 6027; 4338; 268; 533; 321; 5249; 4874; 1938; 2903; 2955; 7899; 478; 3575; 3404; 273; 8232; 4632; 7363; 4173; 6910; 4219; 2544; 9108; 5192; 8603; 376; 7161; 7204; 3890; 8434; 6078; 5923; 6026; 8306; 3980; 
